,artist,style,museum_name,museum_location,museum_link
1158,Alexander Archipenko,cubism,Maier Museum of Art at Randolph-Macon Woman's College,Virginia,http://www.artcyclopedia.com/scripts/r.pl?R118+97
1159,Alexander Archipenko,cubism,Mildred Lane Kemper Art Museum,"St. Louis, Missouri",http://www.artcyclopedia.com/scripts/r.pl?R359+168
1160,Alexander Archipenko,cubism,Milwaukee Art Museum,Wisconsin,http://www.artcyclopedia.com/scripts/r.pl?R365+58
1161,Alexander Archipenko,cubism,Nasher Sculpture Center,"Dallas, Texas",http://www.artcyclopedia.com/scripts/r.pl?R495+10
1162,Alexander Archipenko,cubism,National Gallery of Victoria,Australia,http://www.artcyclopedia.com/scripts/r.pl?R372+173
1163,Alexander Archipenko,cubism,Palm Springs Desert Museum,California,http://www.artcyclopedia.com/scripts/r.pl?RR26+28
1164,Alexander Archipenko,cubism,Philadelphia Museum of Art,,http://www.artcyclopedia.com/scripts/r.pl?R077+178
1165,Alexander Archipenko,cubism,Portland Museum of Art,Maine,http://www.artcyclopedia.com/scripts/r.pl?R072+45
1166,Alexander Archipenko,cubism,Princeton University Art Museum,New Jersey,http://www.artcyclopedia.com/scripts/r.pl?RF35+50
1167,Alexander Archipenko,cubism,San Antonio Art League Museum,Texas,http://www.artcyclopedia.com/scripts/r.pl?R714+7
1168,Alexander Archipenko,cubism,San Diego Museum of Art,California,http://www.artcyclopedia.com/scripts/r.pl?R418+573
1169,Alexander Archipenko,cubism,Sheldon Museum of Art,"Lincoln, Nebraska",http://www.artcyclopedia.com/scripts/r.pl?R256+8
1170,Alexander Archipenko,cubism,Tel Aviv Museum of Art,Israel,http://www.artcyclopedia.com/scripts/r.pl?R986+61
1171,Alexander Archipenko,cubism,Terra Foundation for American Art,Chicago,http://www.artcyclopedia.com/scripts/r.pl?R680+174
1172,Alexander Archipenko,cubism,Von der Heydt-Museum,"Wuppertal, Germany ",http://www.artcyclopedia.com/scripts/r.pl?RI97+5
1173,Alexander Archipenko,cubism,Walker Art Center,Minnesota,http://www.artcyclopedia.com/scripts/r.pl?R581+173
1174,Alexander Archipenko,cubism,Winnipeg Art Gallery,Manitoba,http://www.artcyclopedia.com/scripts/r.pl?R028+40
1175,Alexander Archipenko,cubism,Smithsonian American Art Museum National Art Inventories,,http://www.artcyclopedia.com/scripts/r.pl?RQ60+41
1176,Juan Gris,cubism,Art Institute of Chicago,,http://www.artcyclopedia.com/scripts/r.pl?R053+1078
1177,Juan Gris,cubism,Fine Arts Museums of San Francisco,,http://www.artcyclopedia.com/scripts/r.pl?RA87+673
1178,Juan Gris,cubism,Guggenheim Museum,New York City,http://www.artcyclopedia.com/scripts/r.pl?R062+44
1179,Juan Gris,cubism,Metropolitan Museum of Art,New York City,http://www.metmuseum.org/collection/the-collection-online/search?who=Gris%2c+Juan%24Juan+Gris&pg=1
1180,Juan Gris,cubism,Metropolitan Museum of Art ,,http://www.metmuseum.org/toah/hi/hi_grisjuan.htm
1181,Juan Gris,cubism,Museum of Fine Arts,"Houston, Texas",http://www.artcyclopedia.com/scripts/r.pl?R117+246
1182,Juan Gris,cubism,Museum of Fine Arts,Boston,http://www.artcyclopedia.com/scripts/r.pl?RO38+758
1183,Juan Gris,cubism,Museum of Modern Art,New York City,http://www.artcyclopedia.com/scripts/r.pl?R014+288
1184,Juan Gris,cubism,National Gallery of Art,Washington D.C.,http://www.nga.gov/content/ngaweb/Collection/artist-info.1359.html?artobj_artistId=1359&pageNumber=1
1185,Juan Gris,cubism,National Gallery of Australia,Canberra,http://www.nga.gov.au/International/Catalogue/Detail.cfm?IRN=91632&SiteID=2
1186,Juan Gris,cubism,Norton Simon Museum,"Pasadena, California",http://www.artcyclopedia.com/scripts/r.pl?R409+140
1187,Juan Gris,cubism,Peggy Guggenheim Collection,Venice,http://www.artcyclopedia.com/scripts/r.pl?R622+170
1188,Juan Gris,cubism,Réunion des Musées Nationaux,France ,http://www.artcyclopedia.com/scripts/r.pl?RP02+85
1189,Juan Gris,cubism,San Francisco Museum of Modern Art,,http://www.artcyclopedia.com/scripts/r.pl?R498+169
1190,Juan Gris,cubism,Tate Gallery,"London, UK",http://www.artcyclopedia.com/scripts/r.pl?R031+123
1191,Juan Gris,cubism,Art Gallery of Greater Victoria,British Columbia,http://www.artcyclopedia.com/scripts/r.pl?RE14+138
1192,Juan Gris,cubism,Caixa Galicia Foundation,"Vigo, Spain ",http://www.artcyclopedia.com/scripts/r.pl?RN61+14
1193,Juan Gris,cubism,Céret Museum of Modern Art,France ,http://www.artcyclopedia.com/scripts/r.pl?RK43+1
1194,Juan Gris,cubism,Cleveland Museum of Art,Ohio,http://www.artcyclopedia.com/scripts/r.pl?R007+689
1195,Juan Gris,cubism,E.G. Bührle Collection,Zurich,http://www.artcyclopedia.com/scripts/r.pl?R157+20
1196,Juan Gris,cubism,Harvard University Art Museums,Massachusetts,http://www.artcyclopedia.com/scripts/r.pl?RL59+519
1197,Juan Gris,cubism,Hirshhorn Museum and Sculpture Garden,Washington D.C.,http://www.artcyclopedia.com/scripts/r.pl?RB77+485
1198,Juan Gris,cubism,Hood Museum of Art,New Hampshire,http://www.artcyclopedia.com/scripts/r.pl?RH55+23
1199,Juan Gris,cubism,Kröller-Müller Museum,"Otterlo, Netherlands",http://www.artcyclopedia.com/scripts/r.pl?R685+34
1200,Juan Gris,cubism,Kunstmuseum Basel,Switzerland,http://www.artcyclopedia.com/scripts/r.pl?R302+98
1201,Juan Gris,cubism,Los Angeles County Museum of Art,,http://www.artcyclopedia.com/scripts/r.pl?RE85+465
1202,Juan Gris,cubism,Meadows Museum at Southern Methodist University,"Dallas, Texas",http://www.artcyclopedia.com/scripts/r.pl?RP01+5
1203,Juan Gris,cubism,Mildred Lane Kemper Art Museum,"St. Louis, Missouri",http://www.artcyclopedia.com/scripts/r.pl?R359+318
1204,Juan Gris,cubism,Minneapolis Institute of Arts,Minnesota,http://www.artcyclopedia.com/scripts/r.pl?R603+425
1205,Juan Gris,cubism,MUMOK - Museum Moderner Kunst Stiftung Ludwig Wien,Vienna,http://www.artcyclopedia.com/scripts/r.pl?RE17+21
1206,Juan Gris,cubism,Musée des Beaux-Arts de Rennes,France ,http://www.artcyclopedia.com/scripts/r.pl?R801+83
1207,Juan Gris,cubism,Museu Nacional de Belas Artes,"Rio de Janeiro, Brazil ",http://www.artcyclopedia.com/scripts/r.pl?RR63+18
1208,Juan Gris,cubism,Museum of Modern Art,New York City ,http://www.artcyclopedia.com/scripts/r.pl?RH44+86
1209,Juan Gris,cubism,National Museum of Modern Art,"Tokyo, Japan",http://www.artcyclopedia.com/scripts/r.pl?RT41+23
1210,Juan Gris,cubism,Oklahoma City Museum of Art,Oklahoma,http://www.artcyclopedia.com/scripts/r.pl?RN17+73
1211,Juan Gris,cubism,Philadelphia Museum of Art,,http://www.artcyclopedia.com/scripts/r.pl?R077+141
1212,Juan Gris,cubism,Reina Sofía National Museum,Madrid ,http://www.artcyclopedia.com/scripts/r.pl?RH53+75
1213,Juan Gris,cubism,Saint Louis Art Museum,Missouri,http://www.artcyclopedia.com/scripts/r.pl?R381+65
1214,Juan Gris,cubism,Southampton City Art Gallery,England,http://www.artcyclopedia.com/scripts/r.pl?RQ80+90
1215,Juan Gris,cubism,Statens Museum for Kunst (National Gallery of Denmark),Copenhagen,http://www.artcyclopedia.com/scripts/r.pl?RF42+367
1216,Juan Gris,cubism,Tel Aviv Museum of Art,Israel,http://www.artcyclopedia.com/scripts/r.pl?R986+28
1217,Juan Gris,cubism,Telefónica Foundation Collections,Madrid ,http://www.artcyclopedia.com/scripts/r.pl?R519+12
1218,Juan Gris,cubism,Telefónica Foundation Collections,Madrid ,http://www.artcyclopedia.com/scripts/r.pl?R519+3
1219,Juan Gris,cubism,Thyssen-Bornemisza Museum,Madrid,http://www.artcyclopedia.com/scripts/r.pl?R425+128
1220,Juan Gris,cubism,University of Iowa Museum of Art,Iowa City,http://www.artcyclopedia.com/scripts/r.pl?RR33+94
1221,Juan Gris,cubism,Valtion Taidemuseo (Finnish National Gallery),"Helsinki, Finland",http://www.artcyclopedia.com/scripts/r.pl?RR58+295
1222,Jacques Lipchitz,cubism,Art Institute of Chicago,,http://www.artcyclopedia.com/scripts/r.pl?R054+190
1223,Jacques Lipchitz,cubism,Fine Arts Museums of San Francisco,,http://www.artcyclopedia.com/scripts/r.pl?RA86+621
1224,Jacques Lipchitz,cubism,Guggenheim Bilbao,Spain,http://www.artcyclopedia.com/scripts/r.pl?R611+19
1225,Jacques Lipchitz,cubism,Metropolitan Museum of Art,New York City,http://www.metmuseum.org/collection/the-collection-online/search?who=Lipchitz%2c+Jacques%24Jacques+Lipchitz&pg=1
1226,Jacques Lipchitz,cubism,Museum of Fine Arts,Boston,http://www.artcyclopedia.com/scripts/r.pl?RO37+216
1227,Jacques Lipchitz,cubism,Museum of Modern Art,New York City,http://www.artcyclopedia.com/scripts/r.pl?R014+634
1228,Jacques Lipchitz,cubism,National Galleries of Scotland,Edinburgh,http://www.artcyclopedia.com/scripts/r.pl?RK91+380
1229,Jacques Lipchitz,cubism,National Gallery of Art,Washington D.C.,http://www.nga.gov/content/ngaweb/Collection/artist-info.1487.html?artobj_artistId=1487&pageNumber=1
1230,Jacques Lipchitz,cubism,National Gallery of Canada,Ottawa,http://www.artcyclopedia.com/scripts/r.pl?R487+154
1231,Jacques Lipchitz,cubism,Norton Simon Museum,"Pasadena, California",http://www.artcyclopedia.com/scripts/r.pl?R409+208
1232,Jacques Lipchitz,cubism,Peggy Guggenheim Collection,Venice,http://www.artcyclopedia.com/scripts/r.pl?R622+3
1233,Jacques Lipchitz,cubism,Tate Gallery,"London, UK",http://www.artcyclopedia.com/scripts/r.pl?R031+254
1234,Jacques Lipchitz,cubism,Art Collection of the Biblioteca Luis Ángel Arango,Colombia,http://www.artcyclopedia.com/scripts/r.pl?RH21+39
1235,Jacques Lipchitz,cubism,Bilbao Fine Arts Museum,Spain,http://www.artcyclopedia.com/scripts/r.pl?RG87+14
1236,Jacques Lipchitz,cubism,Block Museum of Art at Northwestern University,Illinois,http://www.artcyclopedia.com/scripts/r.pl?R301+256
1237,Jacques Lipchitz,cubism,Brooklyn Museum,New York City,http://www.artcyclopedia.com/scripts/r.pl?R132+251
1238,Jacques Lipchitz,cubism,Brooklyn Museum/Luce Center for American Art,New York City,http://www.artcyclopedia.com/scripts/r.pl?R128+188
1239,Jacques Lipchitz,cubism,Cleveland Museum of Art,Ohio,http://www.artcyclopedia.com/scripts/r.pl?R007+562
1240,Jacques Lipchitz,cubism,Courtauld Institute of Art,"London, UK",http://www.artcyclopedia.com/scripts/r.pl?RH10+572
1241,Jacques Lipchitz,cubism,Currier Gallery of Art,New Hampshire,http://www.artcyclopedia.com/scripts/r.pl?R518+300
1242,Jacques Lipchitz,cubism,Harvard University Art Museums,Massachusetts,http://www.artcyclopedia.com/scripts/r.pl?RL59+751
1243,Jacques Lipchitz,cubism,Hirshhorn Museum and Sculpture Garden,Washington D.C.,http://www.artcyclopedia.com/scripts/r.pl?RB77+397
1244,Jacques Lipchitz,cubism,Indianapolis Museum of Art,Indiana,http://www.artcyclopedia.com/scripts/r.pl?R122+838
1245,Jacques Lipchitz,cubism,Joslyn Art Museum,"Omaha, Nebraska",http://www.artcyclopedia.com/scripts/r.pl?R012+109
1246,Jacques Lipchitz,cubism,Kemper Museum of Contemporary Art,"Kansas City, Missouri",http://www.artcyclopedia.com/scripts/r.pl?R350+80
1247,Jacques Lipchitz,cubism,Kunstmuseum Basel,Switzerland,http://www.artcyclopedia.com/scripts/r.pl?R302+136
1248,Jacques Lipchitz,cubism,Lauren Rogers Museum of Art,"Laurel, Mississippi",http://www.artcyclopedia.com/scripts/r.pl?RM06+116
1249,Jacques Lipchitz,cubism,Los Angeles County Museum of Art,,http://www.artcyclopedia.com/scripts/r.pl?RE85+1176
1250,Jacques Lipchitz,cubism,Magyar Nemzeti Gal�ria (Hungarian National Gallery),Budapest,http://www.artcyclopedia.com/scripts/r.pl?RT35+78
1251,Jacques Lipchitz,cubism,Martin Z. Margulies Sculpture Park at Florida International University,Miami,http://www.artcyclopedia.com/scripts/r.pl?RM45+14
1252,Jacques Lipchitz,cubism,Meadows Museum at Southern Methodist University,"Dallas, Texas",http://www.artcyclopedia.com/scripts/r.pl?RP01+31
1253,Jacques Lipchitz,cubism,Meijer Gardens and Sculpture Park,"Grand Rapids, Michigan",http://www.artcyclopedia.com/scripts/r.pl?RK78+10
1254,Jacques Lipchitz,cubism,Mildred Lane Kemper Art Museum,"St. Louis, Missouri",http://www.artcyclopedia.com/scripts/r.pl?R359+414
1255,Jacques Lipchitz,cubism,Musée d'Art et d'Histoire du Judaïsme,Paris,http://www.artcyclopedia.com/scripts/r.pl?R830+4
1256,Jacques Lipchitz,cubism,Musée des Beaux-Arts de Rouen,France ,http://www.artcyclopedia.com/scripts/r.pl?R863+33
1257,Jacques Lipchitz,cubism,Museu de Arte de São Paulo,Brazil ,http://www.artcyclopedia.com/scripts/r.pl?RA73+54
1258,Jacques Lipchitz,cubism,Nasher Sculpture Center,"Dallas, Texas",http://www.artcyclopedia.com/scripts/r.pl?R495+36
1259,Jacques Lipchitz,cubism,Philadelphia Museum of Art,,http://www.artcyclopedia.com/scripts/r.pl?R077+382
1260,Jacques Lipchitz,cubism,Princeton University Art Museum,New Jersey,http://www.artcyclopedia.com/scripts/r.pl?RF35+431
1261,Jacques Lipchitz,cubism,Pulitzer Foundation for the Arts,"Saint Louis, Missouri",http://www.artcyclopedia.com/scripts/r.pl?RC64+28
1262,Jacques Lipchitz,cubism,Reina Sofía National Museum,Madrid ,http://www.artcyclopedia.com/scripts/r.pl?RH53+90
1263,Jacques Lipchitz,cubism,San Diego Museum of Art,California,http://www.artcyclopedia.com/scripts/r.pl?R418+672
1264,Jacques Lipchitz,cubism,Sheldon Museum of Art,"Lincoln, Nebraska",http://www.artcyclopedia.com/scripts/r.pl?R256+76
1265,Jacques Lipchitz,cubism,Smart Museum of Art at the University of Chicago,,http://www.artcyclopedia.com/scripts/r.pl?RH48+129
1266,Jacques Lipchitz,cubism,Tampa Museum of Art,Florida,http://www.artcyclopedia.com/scripts/r.pl?RB81+22
1267,Jacques Lipchitz,cubism,Tel Aviv Museum of Art,Israel,http://www.artcyclopedia.com/scripts/r.pl?R986+11
1268,Jacques Lipchitz,cubism,Tweed Museum of Art at the University of Minnesota,Duluth,http://www.artcyclopedia.com/scripts/r.pl?R538+31
1269,Jacques Lipchitz,cubism,University of Iowa Museum of Art,Iowa City,http://www.artcyclopedia.com/scripts/r.pl?RR33+146
1270,Jacques Lipchitz,cubism,Von der Heydt-Museum,"Wuppertal, Germany ",http://www.artcyclopedia.com/scripts/r.pl?RI97+75
1271,Jacques Lipchitz,cubism,Walker Art Center,Minnesota,http://www.artcyclopedia.com/scripts/r.pl?R581+219
1272,Jacques Lipchitz,cubism,Smithsonian American Art Museum National Art Inventories,,http://www.artcyclopedia.com/scripts/r.pl?RQ60+1017
