,artist,style,museum_name,museum_location,museum_link
1582,Derek Boshier,pop,National Galleries of Scotland,Edinburgh,http://www.artcyclopedia.com/scripts/r.pl?RK91+36
1583,Derek Boshier,pop,Tate Gallery,"London, UK",http://www.artcyclopedia.com/scripts/r.pl?R031+1342
1584,Derek Boshier,pop,Arizona State University Art Museum,Tempe,http://www.artcyclopedia.com/scripts/r.pl?R039+35
1585,Derek Boshier,pop,Muzeum Sztuki,"Lodz, Poland",http://www.artcyclopedia.com/scripts/r.pl?RM12+16
1586,Red Grooms,pop,Art Institute of Chicago,,http://www.artcyclopedia.com/scripts/r.pl?R053+1080
1587,Red Grooms,pop,Dallas Museum of Art,Texas,http://www.artcyclopedia.com/scripts/r.pl?R010+481
1588,Red Grooms,pop,Fine Arts Museums of San Francisco,,http://www.artcyclopedia.com/scripts/r.pl?RA87+975
1589,Red Grooms,pop,Metropolitan Museum of Art,New York City,http://www.metmuseum.org/collection/the-collection-online/search?who=Grooms%2c+Red%24Red+Grooms&pg=1
1590,Red Grooms,pop,Museum of Modern Art,New York City,http://www.artcyclopedia.com/scripts/r.pl?R014+291
1591,Red Grooms,pop,National Gallery of Art,Washington D.C.,http://www.nga.gov/content/ngaweb/Collection/artist-info.2542.html?artobj_artistId=2542&pageNumber=1
1592,Red Grooms,pop,Red Grooms at the Smithsonian American Art Museum,Washington D.C.,http://www.artcyclopedia.com/scripts/r.pl?R209+227
1593,Red Grooms,pop,Ackland Art Museum at the University of North Carolina,,http://www.artcyclopedia.com/scripts/r.pl?R051+37
1594,Red Grooms,pop,Akron Art Museum,Ohio,http://www.artcyclopedia.com/scripts/r.pl?RR76+64
1595,Red Grooms,pop,Albrecht-Kemper Museum of Art,Missouri,http://www.artcyclopedia.com/scripts/r.pl?RA08+12
1596,Red Grooms,pop,Allen Art Museum at Oberlin College,Ohio,http://www.artcyclopedia.com/scripts/r.pl?R061+114
1597,Red Grooms,pop,Asheville Art Museum,North Carolina,http://www.artcyclopedia.com/scripts/r.pl?RR20+8
1598,Red Grooms,pop,Canton Museum of Art,Ohio,http://www.artcyclopedia.com/scripts/r.pl?RP31+102
1599,Red Grooms,pop,Cleveland Museum of Art,Ohio,http://www.artcyclopedia.com/scripts/r.pl?R007+971
1600,Red Grooms,pop,Coos Art Museum,"Coos Bay, Oregon",http://www.artcyclopedia.com/scripts/r.pl?R464+1
1601,Red Grooms,pop,Currier Gallery of Art,New Hampshire,http://www.artcyclopedia.com/scripts/r.pl?R518+200
1602,Red Grooms,pop,Figge Art Museum,"Davenport, Iowa",http://www.artcyclopedia.com/scripts/r.pl?R883+94
1603,Red Grooms,pop,Grounds For Sculpture,New Jersey,http://www.artcyclopedia.com/scripts/r.pl?R361+27
1604,Red Grooms,pop,Hirshhorn Museum and Sculpture Garden,Washington D.C.,http://www.artcyclopedia.com/scripts/r.pl?RB77+698
1605,Red Grooms,pop,Hofstra University Museum,"Hempstead, New York",http://www.artcyclopedia.com/scripts/r.pl?R678+24
1606,Red Grooms,pop,Howard University Art Collection,Washington D.C.,http://www.artcyclopedia.com/scripts/r.pl?R433+4
1607,Red Grooms,pop,Indianapolis Museum of Art,Indiana,http://www.artcyclopedia.com/scripts/r.pl?R122+563
1608,Red Grooms,pop,Kemper Museum of Contemporary Art,"Kansas City, Missouri",http://www.artcyclopedia.com/scripts/r.pl?R350+64
1609,Red Grooms,pop,Kemper Museum of Contemporary Art,"Kansas City, Missouri",http://www.artcyclopedia.com/scripts/r.pl?R350+65
1610,Red Grooms,pop,Lauren Rogers Museum of Art,"Laurel, Mississippi",http://www.artcyclopedia.com/scripts/r.pl?RM06+61
1611,Red Grooms,pop,Maier Museum of Art at Randolph-Macon Woman's College,Virginia,http://www.artcyclopedia.com/scripts/r.pl?R118+59
1612,Red Grooms,pop,Mildred Lane Kemper Art Museum,"St. Louis, Missouri",http://www.artcyclopedia.com/scripts/r.pl?R359+319
1613,Red Grooms,pop,Minneapolis Institute of Arts,Minnesota,http://www.artcyclopedia.com/scripts/r.pl?R603+586
1614,Red Grooms,pop,Modern Art Museum of Fort Worth,Texas,http://www.artcyclopedia.com/scripts/r.pl?R076+41
1615,Red Grooms,pop,Museum of the National Academy of Design,New York City,http://www.artcyclopedia.com/scripts/r.pl?RD10+185
1616,Red Grooms,pop,Nassau County Museum of Art,"Roslyn Harbor, New York",http://www.artcyclopedia.com/scripts/r.pl?RD32+8
1617,Red Grooms,pop,Pennsylvania Academy of the Fine Arts,Philadelphia,http://www.artcyclopedia.com/scripts/r.pl?R161+87
1618,Red Grooms,pop,Philadelphia Museum of Art,,http://www.artcyclopedia.com/scripts/r.pl?R063+654
1619,Red Grooms,pop,Princeton University Art Museum,New Jersey,http://www.artcyclopedia.com/scripts/r.pl?RF35+688
1620,Red Grooms,pop,San Diego Museum of Art,California,http://www.artcyclopedia.com/scripts/r.pl?R418+662
1621,Red Grooms,pop,Smart Museum of Art at the University of Chicago,,http://www.artcyclopedia.com/scripts/r.pl?RH48+91
1622,Red Grooms,pop,Red Grooms at the Smithsonian Archives of American Art,Washington D.C.,http://www.artcyclopedia.com/scripts/r.pl?RB52+38
1623,Red Grooms,pop,University of Iowa Museum of Art,Iowa City,http://www.artcyclopedia.com/scripts/r.pl?RR33+95
1624,Red Grooms,pop,Wichita Art Museum,Kansas,http://www.artcyclopedia.com/scripts/r.pl?RR21+191
1625,Red Grooms,pop,Smithsonian American Art Museum National Art Inventories,,http://www.artcyclopedia.com/scripts/r.pl?RQ60+711
1626,David Hockney,pop,Art Institute of Chicago,,http://www.artcyclopedia.com/scripts/r.pl?R053+1200
1627,David Hockney,pop,Dallas Museum of Art,Texas,http://www.artcyclopedia.com/scripts/r.pl?R010+121
1628,David Hockney,pop,Fine Arts Museums of San Francisco,,http://www.artcyclopedia.com/scripts/r.pl?RA87+216
1629,David Hockney,pop,J. Paul Getty Museum,Los Angeles,http://www.artcyclopedia.com/scripts/r.pl?R011+294
1630,David Hockney,pop,Metropolitan Museum of Art,New York City,http://www.metmuseum.org/collection/the-collection-online/search?who=Hockney%2c+David%24David+Hockney&pg=1
1631,David Hockney,pop,Metropolitan Museum of Art ,,http://www.metmuseum.org/toah/hi/hi_hockneydavid.htm
1632,David Hockney,pop,Museum of Modern Art,New York City,http://www.artcyclopedia.com/scripts/r.pl?R014+366
1633,David Hockney,pop,National Galleries of Scotland,Edinburgh,http://www.artcyclopedia.com/scripts/r.pl?RK91+297
1634,David Hockney,pop,National Gallery of Art,Washington D.C.,http://www.nga.gov/content/ngaweb/Collection/artist-info.4353.html?artobj_artistId=4353&pageNumber=1
1635,David Hockney,pop,National Gallery of Australia,Canberra,http://www.nga.gov.au/InternationalPrints/Tyler/Default.cfm?MnuID=3&ArtistIRN=14120&List=True
1636,David Hockney,pop,Royal Academy of Arts Collection,"London, UK",http://www.artcyclopedia.com/scripts/r.pl?R454+156
1637,David Hockney,pop,David Hockney at the Smithsonian American Art Museum,Washington D.C.,http://www.artcyclopedia.com/scripts/r.pl?R209+1022
1638,David Hockney,pop,Tate Gallery,"London, UK",http://www.artcyclopedia.com/scripts/r.pl?R031+160
1639,David Hockney,pop,The Royal Collection,"London, UK",http://www.artcyclopedia.com/scripts/r.pl?R607+211
1640,David Hockney,pop,Amgueddfa Cymru - National Museum Wales,Cardiff,http://www.artcyclopedia.com/scripts/r.pl?R703+79
1641,David Hockney,pop,Bilbao Fine Arts Museum,Spain,http://www.artcyclopedia.com/scripts/r.pl?RG87+11
1642,David Hockney,pop,Brauer Museum of Art at Valparaiso University,Indiana,http://www.artcyclopedia.com/scripts/r.pl?R033+124
1643,David Hockney,pop,Cleveland Museum of Art,Ohio,http://www.artcyclopedia.com/scripts/r.pl?R007+223
1644,David Hockney,pop,Columbia Museum of Art,South Carolina,http://www.artcyclopedia.com/scripts/r.pl?R645+41
1645,David Hockney,pop,Ferens Art Gallery,"Kingston upon Hull, England",http://www.artcyclopedia.com/scripts/r.pl?R861+6
1646,David Hockney,pop,Figge Art Museum,"Davenport, Iowa",http://www.artcyclopedia.com/scripts/r.pl?R883+105
1647,David Hockney,pop,Harvard University Art Museums,Massachusetts,http://www.artcyclopedia.com/scripts/r.pl?RL59+576
1648,David Hockney,pop,Hirshhorn Museum and Sculpture Garden,Washington D.C.,http://www.artcyclopedia.com/scripts/r.pl?RB77+208
1649,David Hockney,pop,Kemper Museum of Contemporary Art,"Kansas City, Missouri",http://www.artcyclopedia.com/scripts/r.pl?R350+71
1650,David Hockney,pop,Los Angeles County Museum of Art,,http://www.artcyclopedia.com/scripts/r.pl?RE85+168
1651,David Hockney,pop,Ludwig Museum of Contemporary Art,Budapest,http://www.artcyclopedia.com/scripts/r.pl?RF85+4
1652,David Hockney,pop,Manchester City Art Gallery,UK,http://www.artcyclopedia.com/scripts/r.pl?RA27+152
1653,David Hockney,pop,MUMOK - Museum Moderner Kunst Stiftung Ludwig Wien,Vienna,http://www.artcyclopedia.com/scripts/r.pl?RE17+5
1654,David Hockney,pop,Museum of Contemporary Art,Los Angeles,http://www.artcyclopedia.com/scripts/r.pl?R750+49
1655,David Hockney,pop,Museum of Contemporary Art,Los Angeles,http://www.artcyclopedia.com/scripts/r.pl?R750+6
1656,David Hockney,pop,National Gallery of Art,Washington D.C.,http://www.nga.gov/fcgi-bin/gemini.pl?command=search&slide=1&artist=16
1657,David Hockney,pop,National Museums Liverpool,UK,http://www.artcyclopedia.com/scripts/r.pl?R229+99
1658,David Hockney,pop,North Dakota Museum of Art,,http://www.artcyclopedia.com/scripts/r.pl?R258+4
1659,David Hockney,pop,Princeton University Art Museum,New Jersey,http://www.artcyclopedia.com/scripts/r.pl?RF35+206
1660,David Hockney,pop,Reina Sofía National Museum,Madrid ,http://www.artcyclopedia.com/scripts/r.pl?RH53+78
1661,David Hockney,pop,Rhode Island School of Design Museum of Art,,http://www.artcyclopedia.com/scripts/r.pl?RC91+7
1662,David Hockney,pop,Royal Academy of Arts,"London, UK",http://www.artcyclopedia.com/scripts/r.pl?R253+12
1663,David Hockney,pop,S.M.A.K. (Stedelijk Museum voor Actuele Kunst),"Ghent, Belgium",http://www.artcyclopedia.com/scripts/r.pl?R183+54
1664,David Hockney,pop,Southampton City Art Gallery,England,http://www.artcyclopedia.com/scripts/r.pl?RQ80+105
1665,David Hockney,pop,David Hockney at the The British Museum,"London, UK",http://www.artcyclopedia.com/scripts/r.pl?R843+102
1666,David Hockney,pop,The Contemporary Museum,"Honolulu, Hawaii",http://www.artcyclopedia.com/scripts/r.pl?RF83+5
1667,David Hockney,pop,Thyssen-Bornemisza Museum,Madrid,http://www.artcyclopedia.com/scripts/r.pl?R425+151
1668,David Hockney,pop,Vero Beach Museum of Art,Florida,http://www.artcyclopedia.com/scripts/r.pl?RJ08+5
1669,David Hockney,pop,Victoria and Albert Museum Catalogue,"London, UK",http://www.artcyclopedia.com/scripts/r.pl?RH77+289
1670,David Hockney,pop,Whitworth Art Gallery,"Manchester, UK",http://www.artcyclopedia.com/scripts/r.pl?RF13+12
1671,David Hockney,pop,Art Fund for UK Museums,,http://www.artcyclopedia.com/scripts/r.pl?RF04+253
1672,David Hockney,pop,Smithsonian American Art Museum National Art Inventories,,http://www.artcyclopedia.com/scripts/r.pl?RQ60+818
1673,Allen Jones,pop,Art Institute of Chicago,,http://www.artcyclopedia.com/scripts/r.pl?R053+1309
1674,Allen Jones,pop,Dallas Museum of Art,Texas,http://www.artcyclopedia.com/scripts/r.pl?R010+37
1675,Allen Jones,pop,Fine Arts Museums of San Francisco,,http://www.artcyclopedia.com/scripts/r.pl?RA87+59
1676,Allen Jones,pop,Museum of Modern Art,New York City,http://www.artcyclopedia.com/scripts/r.pl?R014+461
1677,Allen Jones,pop,National Gallery of Art,Washington D.C.,http://www.nga.gov/content/ngaweb/Collection/artist-info.5900.html?artobj_artistId=5900&pageNumber=1
1678,Allen Jones,pop,Norton Simon Museum,"Pasadena, California",http://www.artcyclopedia.com/scripts/r.pl?R409+175
1679,Allen Jones,pop,Royal Academy of Arts Collection,"London, UK",http://www.artcyclopedia.com/scripts/r.pl?R454+166
1680,Allen Jones,pop,Allen Jones at the Smithsonian American Art Museum,Washington D.C.,http://www.artcyclopedia.com/scripts/r.pl?R209+347
1681,Allen Jones,pop,Tate Gallery,"London, UK",http://www.artcyclopedia.com/scripts/r.pl?R031+186
1682,Allen Jones,pop,Amgueddfa Cymru - National Museum Wales,Cardiff,http://www.artcyclopedia.com/scripts/r.pl?R703+93
1683,Allen Jones,pop,Bilbao Fine Arts Museum,Spain,http://www.artcyclopedia.com/scripts/r.pl?RG87+13
1684,Allen Jones,pop,Cass Sculpture Foundation,"Goodwood, UK",http://www.artcyclopedia.com/scripts/r.pl?RA54+1
1685,Allen Jones,pop,Chatsworth House,"Derbyshire, England",http://www.artcyclopedia.com/scripts/r.pl?RM95+4
1686,Allen Jones,pop,Currier Gallery of Art,New Hampshire,http://www.artcyclopedia.com/scripts/r.pl?R518+258
1687,Allen Jones,pop,Harvard University Art Museums,Massachusetts,http://www.artcyclopedia.com/scripts/r.pl?RL66+550
1688,Allen Jones,pop,Hirshhorn Museum and Sculpture Garden,Washington D.C.,http://www.artcyclopedia.com/scripts/r.pl?RB77+68
1689,Allen Jones,pop,Indianapolis Museum of Art,Indiana,http://www.artcyclopedia.com/scripts/r.pl?R122+711
1690,Allen Jones,pop,Los Angeles County Museum of Art,,http://www.artcyclopedia.com/scripts/r.pl?RE85+1314
1691,Allen Jones,pop,Ludwig Forum für Internationale Kunst,"Aachen, Germany ",http://www.artcyclopedia.com/scripts/r.pl?RK40+6
1692,Allen Jones,pop,National Museums Liverpool,UK,http://www.artcyclopedia.com/scripts/r.pl?R229+176
1693,Allen Jones,pop,National Portrait Gallery,"London, UK",http://www.artcyclopedia.com/scripts/r.pl?R663+250
1694,Allen Jones,pop,Norwich Museums,England,http://www.artcyclopedia.com/scripts/r.pl?RO77+72
1695,Allen Jones,pop,Royal Academy of Arts,"London, UK",http://www.artcyclopedia.com/scripts/r.pl?R253+2
1696,Allen Jones,pop,Royal Museums of Fine Arts of Belgium Catalogue,,http://www.artcyclopedia.com/scripts/r.pl?RH73+246
1697,Allen Jones,pop,S.M.A.K. (Stedelijk Museum voor Actuele Kunst),"Ghent, Belgium",http://www.artcyclopedia.com/scripts/r.pl?R183+57
1698,Allen Jones,pop,Smart Museum of Art at the University of Chicago,,http://www.artcyclopedia.com/scripts/r.pl?RH48+109
1699,Allen Jones,pop,Southampton City Art Gallery,England,http://www.artcyclopedia.com/scripts/r.pl?RQ80+120
1700,Allen Jones,pop,Ulster Museum,"Belfast, Northern Ireland",http://www.artcyclopedia.com/scripts/r.pl?R669+5
1701,Allen Jones,pop,Victoria and Albert Museum Catalogue,"London, UK",http://www.artcyclopedia.com/scripts/r.pl?RH77+180
1702,Peter Max,pop,Art Institute of Chicago,,http://www.artcyclopedia.com/scripts/r.pl?R054+309
1703,Peter Max,pop,Fine Arts Museums of San Francisco,,http://www.artcyclopedia.com/scripts/r.pl?RA87+923
1704,Peter Max,pop,Museum of Modern Art,New York City,http://www.artcyclopedia.com/scripts/r.pl?R014+698
1705,Peter Max,pop,Indianapolis Museum of Art,Indiana,http://www.artcyclopedia.com/scripts/r.pl?R122+1074
1706,Peter Max,pop,Philadelphia Museum of Art,,http://www.artcyclopedia.com/scripts/r.pl?R063+653
1707,Peter Max,pop,San Diego Museum of Art,California,http://www.artcyclopedia.com/scripts/r.pl?R418+180
1708,Peter Max,pop,Wichita Art Museum,Kansas,http://www.artcyclopedia.com/scripts/r.pl?RR21+1
1709,Ed Ruscha,pop,Art Institute of Chicago,,http://www.artcyclopedia.com/scripts/r.pl?R054+794
1710,Ed Ruscha,pop,Art Institute of Chicago,,http://www.artcyclopedia.com/scripts/r.pl?R054+795
1711,Ed Ruscha,pop,Fine Arts Museums of San Francisco,,http://www.artcyclopedia.com/scripts/r.pl?RA87+257
1712,Ed Ruscha,pop,Guggenheim Museum,New York City,http://www.artcyclopedia.com/scripts/r.pl?R062+183
1713,Ed Ruscha,pop,Hirshhorn Museum and Sculpture Garden,Washington D.C.,http://www.artcyclopedia.com/scripts/r.pl?RB77+9
1714,Ed Ruscha,pop,Metropolitan Museum of Art,New York City,http://www.metmuseum.org/collection/the-collection-online/search?who=Ruscha%2c+Edward%24Edward+Ruscha&pg=1
1715,Ed Ruscha,pop,Metropolitan Museum of Art ,,http://www.metmuseum.org/toah/hi/hi_ruschaed.htm
1716,Ed Ruscha,pop,Museum of Fine Arts,"Houston, Texas",http://www.artcyclopedia.com/scripts/r.pl?R117+195
1717,Ed Ruscha,pop,Museum of Fine Arts,Boston,http://www.artcyclopedia.com/scripts/r.pl?RO38+1015
1718,Ed Ruscha,pop,Museum of Modern Art,New York City,http://www.artcyclopedia.com/scripts/r.pl?R014+1570
1719,Ed Ruscha,pop,Museum of Modern Art,New York City,http://www.artcyclopedia.com/scripts/r.pl?R014+971
1720,Ed Ruscha,pop,National Galleries of Scotland,Edinburgh,http://www.artcyclopedia.com/scripts/r.pl?RK91+550
1721,Ed Ruscha,pop,National Gallery of Art,Washington D.C.,http://www.nga.gov/content/ngaweb/Collection/artist-info.2724.html?artobj_artistId=2724&pageNumber=1
1722,Ed Ruscha,pop,National Gallery of Art,Washington D.C.,http://www.nga.gov/feature/ruscha/ruscha01.htm
1723,Ed Ruscha,pop,National Gallery of Australia,Canberra,http://www.nga.gov.au/InternationalPrints/Tyler/Default.cfm?MnuID=3&ArtistIRN=14654&List=True
1724,Ed Ruscha,pop,Norton Simon Museum,"Pasadena, California",http://www.artcyclopedia.com/scripts/r.pl?R409+309
1725,Ed Ruscha,pop,San Francisco Museum of Modern Art,,http://www.artcyclopedia.com/scripts/r.pl?R498+423
1726,Ed Ruscha,pop,Ed Ruscha at the Smithsonian American Art Museum,Washington D.C.,http://www.artcyclopedia.com/scripts/r.pl?R209+725
1727,Ed Ruscha,pop,Tate Gallery,"London, UK",http://www.artcyclopedia.com/scripts/r.pl?R031+438
1728,Ed Ruscha,pop,Whitney Museum of American Art,New York City,http://www.artcyclopedia.com/scripts/r.pl?R082+58
1729,Ed Ruscha,pop,Akron Art Museum,Ohio,http://www.artcyclopedia.com/scripts/r.pl?RR76+330
1730,Ed Ruscha,pop,Block Museum of Art at Northwestern University,Illinois,http://www.artcyclopedia.com/scripts/r.pl?R301+234
1731,Ed Ruscha,pop,Broad Art Foundation,,http://www.artcyclopedia.com/scripts/r.pl?RB07+52
1732,Ed Ruscha,pop,Castello di Rivoli Museum of Contemporary Art,"Torino, Italy",http://www.artcyclopedia.com/scripts/r.pl?R961+81
1733,Ed Ruscha,pop,Cleveland Museum of Art,Ohio,http://www.artcyclopedia.com/scripts/r.pl?R075+251
1734,Ed Ruscha,pop,Currier Gallery of Art,New Hampshire,http://www.artcyclopedia.com/scripts/r.pl?R518+442
1735,Ed Ruscha,pop,Figge Art Museum,"Davenport, Iowa",http://www.artcyclopedia.com/scripts/r.pl?R883+127
1736,Ed Ruscha,pop,Fotomuseum Winterthur,Switzerland,http://www.artcyclopedia.com/scripts/r.pl?RA79+104
1737,Ed Ruscha,pop,Harvard University Art Museums,Massachusetts,http://www.artcyclopedia.com/scripts/r.pl?RL59+1074
1738,Ed Ruscha,pop,Hood Museum of Art,New Hampshire,http://www.artcyclopedia.com/scripts/r.pl?R404+19
1739,Ed Ruscha,pop,Indianapolis Museum of Art,Indiana,http://www.artcyclopedia.com/scripts/r.pl?R122+1218
1740,Ed Ruscha,pop,Jeu de Paume,Paris ,http://www.artcyclopedia.com/scripts/r.pl?RP20+3
1741,Ed Ruscha,pop,Kemper Museum of Contemporary Art,"Kansas City, Missouri",http://www.artcyclopedia.com/scripts/r.pl?R350+102
1742,Ed Ruscha,pop,Lauren Rogers Museum of Art,"Laurel, Mississippi",http://www.artcyclopedia.com/scripts/r.pl?RM06+153
1743,Ed Ruscha,pop,Los Angeles County Museum of Art,,http://www.artcyclopedia.com/scripts/r.pl?RE85+1165
1744,Ed Ruscha,pop,MAXXI Museo Nazionale delle Arti del XXI Secolo,Rome,http://www.artcyclopedia.com/scripts/r.pl?RR13+10
1745,Ed Ruscha,pop,Migros Museum,"Zurich, Switzerland",http://www.artcyclopedia.com/scripts/r.pl?RL74+41
1746,Ed Ruscha,pop,Mildred Lane Kemper Art Museum,"St. Louis, Missouri",http://www.artcyclopedia.com/scripts/r.pl?R359+43
1747,Ed Ruscha,pop,Minneapolis Institute of Arts,Minnesota,http://www.artcyclopedia.com/scripts/r.pl?R603+252
1748,Ed Ruscha,pop,Modern Art Museum of Fort Worth,Texas,http://www.artcyclopedia.com/scripts/r.pl?R076+85
1749,Ed Ruscha,pop,Museum of Contemporary Art,Chicago,http://www.artcyclopedia.com/scripts/r.pl?R738+14
1750,Ed Ruscha,pop,Museum of Contemporary Art,Chicago,http://www.artcyclopedia.com/scripts/r.pl?R738+15
1751,Ed Ruscha,pop,Museum of Contemporary Art,Los Angeles,http://www.artcyclopedia.com/scripts/r.pl?R750+57
1752,Ed Ruscha,pop,Museum of Contemporary Art,"Sydney, Australia",http://www.artcyclopedia.com/scripts/r.pl?RA21+9
1753,Ed Ruscha,pop,Museum of Contemporary Photography at Columbia College,Chicago,http://www.artcyclopedia.com/scripts/r.pl?RO50+112
1754,Ed Ruscha,pop,National Gallery of Art,Washington D.C.,http://www.nga.gov/fcgi-bin/gemini.pl?command=search&slide=1&artist=20
1755,Ed Ruscha,pop,North Carolina Museum of Art,Raleigh,http://www.artcyclopedia.com/scripts/r.pl?R127+386
1756,Ed Ruscha,pop,Oklahoma City Museum of Art,Oklahoma,http://www.artcyclopedia.com/scripts/r.pl?RN17+55
1757,Ed Ruscha,pop,Orange County Museum of Art,"Newport Beach, California",http://www.artcyclopedia.com/scripts/r.pl?RK36+2
1758,Ed Ruscha,pop,Orange County Museum of Art,"Newport Beach, California",http://www.artcyclopedia.com/scripts/r.pl?RK36+23
1759,Ed Ruscha,pop,Orlando Museum of Art,Florida,http://www.artcyclopedia.com/scripts/r.pl?RR23+33
1760,Ed Ruscha,pop,Orlando Museum of Art,Florida,http://www.artcyclopedia.com/scripts/r.pl?RR23+34
1761,Ed Ruscha,pop,Orlando Museum of Art,Florida,http://www.artcyclopedia.com/scripts/r.pl?RR23+35
1762,Ed Ruscha,pop,Orlando Museum of Art,Florida,http://www.artcyclopedia.com/scripts/r.pl?RR23+36
1763,Ed Ruscha,pop,Palazzo Grassi,Venice ,http://www.artcyclopedia.com/scripts/r.pl?R521+12
1764,Ed Ruscha,pop,Philadelphia Museum of Art,,http://www.artcyclopedia.com/scripts/r.pl?R063+512
1765,Ed Ruscha,pop,Phoenix Art Museum,Arizona,http://www.artcyclopedia.com/scripts/r.pl?RR79+72
1766,Ed Ruscha,pop,Polk Museum of Art,"Lakeland, Florida",http://www.artcyclopedia.com/scripts/r.pl?RR27+22
1767,Ed Ruscha,pop,Princeton University Art Museum,New Jersey,http://www.artcyclopedia.com/scripts/r.pl?RF35+243
1768,Ed Ruscha,pop,Queensland Art Gallery,"Brisbane, Australia",http://www.artcyclopedia.com/scripts/r.pl?RH56+28
1769,Ed Ruscha,pop,San Diego Museum of Art,California,http://www.artcyclopedia.com/scripts/r.pl?R418+669
1770,Ed Ruscha,pop,San Jose Museum of Art,California,http://www.artcyclopedia.com/scripts/r.pl?RK05+21
1771,Ed Ruscha,pop,University of Kentucky Art Museum,,http://www.artcyclopedia.com/scripts/r.pl?RE06+39
1772,Ed Ruscha,pop,University of South Florida Contemporary Art Museum,,http://www.artcyclopedia.com/scripts/r.pl?RA01+44
1773,Ed Ruscha,pop,Virginia Museum of Fine Arts,Richmond,http://www.artcyclopedia.com/scripts/r.pl?R121+110
1774,Ed Ruscha,pop,Walker Art Center,Minnesota,http://www.artcyclopedia.com/scripts/r.pl?R581+130
1775,Ed Ruscha,pop,Walker Art Center,Minnesota,http://www.artcyclopedia.com/scripts/r.pl?R581+373
1776,Ed Ruscha,pop,Wichita Art Museum,Kansas,http://www.artcyclopedia.com/scripts/r.pl?RR21+400
1777,Ed Ruscha,pop,Yellowstone Art Museum,Montana,http://www.artcyclopedia.com/scripts/r.pl?R463+23
1778,Ed Ruscha,pop,Art Fund for UK Museums,,http://www.artcyclopedia.com/scripts/r.pl?RF04+306
1779,Sigmar Polke,pop,Art Institute of Chicago,,http://www.artcyclopedia.com/scripts/r.pl?R054+623
1780,Sigmar Polke,pop,Dallas Museum of Art,Texas,http://www.artcyclopedia.com/scripts/r.pl?R010+533
1781,Sigmar Polke,pop,Guggenheim Bilbao,Spain,http://www.artcyclopedia.com/scripts/r.pl?R611+41
1782,Sigmar Polke,pop,Guggenheim Museum,New York City,http://www.artcyclopedia.com/scripts/r.pl?R062+173
1783,Sigmar Polke,pop,J. Paul Getty Museum,Los Angeles,http://www.artcyclopedia.com/scripts/r.pl?R011+168
1784,Sigmar Polke,pop,Metropolitan Museum of Art,New York City,http://www.metmuseum.org/collection/the-collection-online/search?who=Polke%2c+Sigmar%24Sigmar+Polke&pg=1
1785,Sigmar Polke,pop,Museum of Fine Arts,Boston,http://www.artcyclopedia.com/scripts/r.pl?RO37+347
1786,Sigmar Polke,pop,Museum of Modern Art,New York City,http://www.artcyclopedia.com/scripts/r.pl?R014+1526
1787,Sigmar Polke,pop,Museum of Modern Art,New York City,http://www.artcyclopedia.com/scripts/r.pl?R014+886
1788,Sigmar Polke,pop,National Gallery of Art,Washington D.C.,http://www.nga.gov/content/ngaweb/Collection/artist-info.6757.html?artobj_artistId=6757&pageNumber=1
1789,Sigmar Polke,pop,San Francisco Museum of Modern Art,,http://www.artcyclopedia.com/scripts/r.pl?R498+342
1790,Sigmar Polke,pop,Tate Gallery,"London, UK",http://www.artcyclopedia.com/scripts/r.pl?R031+587
1791,Sigmar Polke,pop,Astrup Fearnley Museum of Modern Art,Norway,http://www.artcyclopedia.com/scripts/r.pl?R643+20
1792,Sigmar Polke,pop,Cleveland Museum of Art,Ohio,http://www.artcyclopedia.com/scripts/r.pl?R075+918
1793,Sigmar Polke,pop,De Pont Foundation for Contemporary Art,Netherlands,http://www.artcyclopedia.com/scripts/r.pl?R668+16
1794,Sigmar Polke,pop,Fonds Regional d'Art Contemporain (FRAC) Bourgogne,"Dijon, France",http://www.artcyclopedia.com/scripts/r.pl?RK82+30
1795,Sigmar Polke,pop,Fotomuseum Winterthur,Switzerland,http://www.artcyclopedia.com/scripts/r.pl?RA79+94
1796,Sigmar Polke,pop,Groninger Museum,"Groningen, Netherlands",http://www.artcyclopedia.com/scripts/r.pl?R838+19
1797,Sigmar Polke,pop,Hamburger Kunsthalle,Germany,http://www.artcyclopedia.com/scripts/r.pl?R997+4
1798,Sigmar Polke,pop,Harvard University Art Museums,Massachusetts,http://www.artcyclopedia.com/scripts/r.pl?RL59+973
1799,Sigmar Polke,pop,Hirshhorn Museum and Sculpture Garden,Washington D.C.,http://www.artcyclopedia.com/scripts/r.pl?RB77+786
1800,Sigmar Polke,pop,Kunstmuseum Bonn,Germany,http://www.artcyclopedia.com/scripts/r.pl?R373+5
1801,Sigmar Polke,pop,Los Angeles County Museum of Art,,http://www.artcyclopedia.com/scripts/r.pl?RE85+891
1802,Sigmar Polke,pop,Ludwig Museum of Contemporary Art,Budapest,http://www.artcyclopedia.com/scripts/r.pl?RF85+55
1803,Sigmar Polke,pop,Museum Kunst Palast,D&uuml;sseldorf,http://www.artcyclopedia.com/scripts/r.pl?RD39+28
1804,Sigmar Polke,pop,Museum of Contemporary Art,Chicago,http://www.artcyclopedia.com/scripts/r.pl?R738+81
1805,Sigmar Polke,pop,Museumslandschaft Hessen,Germany ,http://www.artcyclopedia.com/scripts/r.pl?RP28+51
